short_rate(t),short_rate(t+5y)
27.944658,18.640246
5.344911,5.140977
21.240601,14.897982
11.366585,10.642974
12.577287,7.508138
26.196341,16.110246
-6.779307,-4.98832
-6.344965,-3.856649
-8.999577,-2.749881
23.077103,15.025633
20.687437,13.570164
24.243698,19.462579
28.225258,19.187939
21.910265,13.245102
8.978386,5.053601
20.384125,12.335967
-4.333361,-0.528929
14.807648,11.861467
-4.350995,0.312769
27.189438,20.915029
11.125711,8.708747
6.997116,9.253901
0.363252,0.737527
21.073704,13.919307
8.072632,4.647408
11.598934,8.194053
-8.682881,-6.077706
15.137059,7.888943
15.019566,9.267025
14.809684,12.2466
26.953917,20.294674
17.287811,12.839886
3.973992,4.609625
7.386634,6.751603
17.263596,15.688701
-6.542472,-1.948675
16.434741,13.427495
16.708615,14.194257
-1.831481,1.845529
-3.942143,0.574621
2.23113,0.739378
4.611036,2.71823
12.568967,4.772884
18.106906,10.846135
13.650472,12.370647
12.205598,9.505518
7.081627,3.42738
15.974473,11.870585
7.611052,4.353124
24.988402,12.252537
28.309353,18.198444
5.769437,5.177093
21.644943,14.834324
11.575303,10.799684
12.265791,7.64652
26.571827,15.783492
-6.75892,-4.840493
-6.019167,-3.877923
-8.60995,-3.000521
22.882339,14.905813
20.734521,14.596487
24.350218,20.010891
28.141183,19.110562
21.452562,13.678643
9.031465,5.040055
20.639351,12.259748
-4.45641,-1.045839
14.683061,11.527367
-4.399012,0.12549
27.539131,20.813993
11.26895,8.682006
7.098167,9.051473
0.179476,0.602924
21.095981,13.797324
7.85247,4.251555
11.55336,7.990693
-8.752884,-6.095844
15.248204,7.504428
15.102864,9.136283
14.668146,11.945474
26.886045,20.524372
16.870299,12.704445
3.552018,4.558147
7.493669,6.860628
17.209939,15.760781
-6.263367,-2.39222
17.027802,13.248789
16.884096,13.855542
-2.038297,1.8298
-3.545479,0.45652
1.874238,0.820078
4.481016,2.454131
12.486455,4.610868
18.492735,10.626967
13.363692,12.621997
11.907229,9.574362
7.035932,3.54692
15.69187,11.730915
7.914615,4.247433
24.510775,12.354298
27.78467,18.313339
5.636664,5.179996
21.363042,15.082277
12.077745,11.119371
12.479568,7.144
26.418083,15.818243
-7.015089,-4.771128
-5.683976,-3.692158
-8.785742,-2.611973
22.288002,14.557871
20.946899,14.049116
24.28113,20.20565
28.21497,18.705225
21.408036,13.408527
9.245355,5.098792
20.32163,12.001441
-4.676495,-1.455298
14.799464,11.483068
-4.552937,-0.059653
27.15303,20.855344
11.085425,8.505358
7.085801,8.819114
0.117291,0.578792
20.565491,14.028048
7.643001,4.519855
10.857134,7.650287
-8.458264,-5.195557
14.700683,7.389601
14.700216,8.769283
14.602971,12.144246
26.490925,20.291134
17.21722,13.262234
3.190818,4.80644
7.550066,6.787821
17.097272,16.126232
-6.507095,-2.085755
17.079043,12.825583
16.735952,14.03851
-1.757092,1.707012
-3.236838,0.470171
2.52465,0.892598
4.871145,2.221485
12.317754,4.229195
18.31166,10.68644
13.611729,12.157996
12.039066,8.793004
7.203826,3.317616
15.136366,11.770635
7.883405,4.175771
24.13581,12.659056
27.676394,18.255901
5.603047,4.957288
21.489996,14.87171
12.110581,10.653895
12.644491,7.439651
26.105697,15.329776
-7.188017,-4.955739
-5.713683,-3.666295
-8.676252,-2.548124
22.253985,14.044776
21.466767,13.712614
24.108923,20.155973
27.746358,18.917612
21.171994,13.439495
9.076295,5.090521
20.333472,11.49231
-5.040982,-1.579939
14.736403,11.57981
-4.42848,0.294378
27.036213,20.980506
10.862494,8.516126
6.999809,9.135158
-0.25328,1.447288
20.293908,13.781694
7.464357,4.303547
10.928631,8.066641
-8.680339,-5.042974
14.845692,7.402191
15.051137,8.851272
13.925726,11.896024
26.435629,19.865517
17.31124,12.969325
3.02182,5.16772
7.414221,6.358262
16.958521,16.177848
-6.497566,-2.187943
16.889599,12.658633
16.154738,14.177973
-1.368367,1.977978
-2.856824,0.606772
2.310395,0.385961
4.448894,2.698042
12.407444,4.613813
18.034975,10.665646
13.581241,12.101555
11.888469,9.28156
7.385167,3.605017
15.252804,11.705991
7.650015,4.09822
23.577664,12.539627
27.031254,18.485732
5.774243,5.257862
21.009956,14.324033
11.905268,10.741105
12.408911,7.668855
25.915372,14.809174
-7.645828,-4.873975
-5.570278,-4.107364
-8.411522,-2.448103
22.136325,13.368338
21.240369,13.443508
23.97846,19.853799
27.672788,18.597487
20.237409,13.788479
9.60709,5.244359
20.318834,11.323086
-5.145989,-1.79469
14.542745,11.456277
-4.207705,0.036349
26.819825,21.128793
10.227635,9.063364
7.579181,9.404875
-0.241595,1.572522
20.461487,13.661004
7.244129,4.192383
11.322945,8.545012
-8.48415,-5.125889
14.939744,7.832906
14.665987,8.492664
14.201281,11.753282
26.456874,19.247347
17.584883,12.949157
2.856923,4.801521
7.255326,6.827649
17.524364,16.204099
-6.708151,-1.973159
16.751685,12.676678
16.390361,13.786419
-1.287307,2.038887
-2.623338,1.173549
2.217404,0.426721
4.560293,2.423558
11.96881,4.082292
18.405463,10.412708
13.475917,11.53391
11.634953,9.485779
7.557742,3.842097
15.034721,11.397552
7.242856,4.282945
23.03473,12.31065
27.048698,18.36065
5.721753,5.363097
20.838498,14.118495
12.159081,10.814187
12.02214,7.160079
25.530873,14.761683
-7.651989,-4.802124
-5.455321,-4.622528
-8.312398,-2.908706
21.911298,12.762093
21.087805,13.493038
23.789987,19.766316
27.276901,18.56373
19.876267,13.332653
9.648103,5.571124
19.934522,11.554335
-5.39589,-1.959706
14.373401,11.742198
-4.176807,0.005106
27.290208,20.482198
9.980823,8.558325
7.830073,9.580128
0.017598,1.570929
19.989958,13.843517
7.448724,4.173574
10.928716,8.592863
-9.139885,-4.428848
15.032286,8.212632
14.07889,8.338733
14.255096,11.805482
26.081353,19.271847
17.959516,13.102983
3.18316,4.823667
7.105728,6.670011
17.221867,16.110074
-6.961462,-2.053938
16.526878,13.098918
16.214904,14.071669
-1.340409,2.004681
-2.514838,1.328941
2.4075,0.416909
4.664879,2.789398
11.690389,4.392694
17.87916,10.531934
13.799484,11.731199
11.380864,9.639243
7.348215,4.190629
14.800991,11.497785
6.692195,4.332745
22.747086,12.08335
26.727258,17.796048
5.894846,5.352044
20.908686,13.828899
12.100758,10.78326
12.232866,7.471384
25.458633,14.730563
-7.551521,-4.840579
-5.3221,-4.78895
-8.256959,-3.255918
21.656973,13.082425
20.877009,12.90967
23.308426,19.373926
27.172988,17.783405
19.466123,13.172241
9.852488,5.467576
19.738573,11.383232
-5.29533,-1.920174
14.438173,11.449167
-3.914943,-0.217193
26.651828,20.878477
9.87976,8.43236
8.060673,9.804137
-0.431255,1.357831
19.977359,14.235682
6.777278,4.617539
10.584343,8.629737
-9.011391,-4.668008
14.470779,8.211087
13.719054,8.324682
13.753409,11.818179
26.382181,18.871021
17.899377,12.596087
3.362,4.872
7.023973,6.653182
17.018414,16.018474
-7.328834,-1.698988
16.346973,12.605866
15.902011,14.288148
-1.04013,1.814987
-2.123066,1.245315
2.85238,0.216561
4.913771,2.833614
11.462051,3.847571
17.450148,10.322034
13.947776,11.526453
11.430764,9.965608
6.818195,4.240849
14.822274,11.644641
6.913283,4.339997
22.616818,11.721776
26.493529,17.951745
5.654272,5.105065
20.359086,13.603717
12.272857,10.787834
12.083609,7.723828
25.221456,14.591678
-6.947166,-4.322864
-5.038841,-4.872686
-8.039896,-2.995265
21.559752,13.016396
21.184035,13.290516
23.652892,19.316534
27.257306,17.135385
19.514147,13.418597
9.207559,5.440154
19.651977,11.170605
-5.24745,-1.509706
14.38697,11.300007
-3.568726,-0.000695
25.681269,20.524893
9.674918,8.162505
8.113188,10.286939
-0.52095,1.16086
19.44404,13.990229
7.013377,4.127563
10.617926,9.07015
-9.175448,-4.472884
14.483063,8.25308
13.883869,8.578589
13.682295,11.377851
26.435839,18.599723
17.814921,12.506653
3.261501,4.426057
6.67248,7.018039
16.893871,15.921715
-7.170433,-1.73672
16.505639,12.610939
15.778309,13.993817
-0.85796,1.854442
-2.342414,2.26592
2.644277,0.430814
4.88262,3.333192
11.103979,3.754631
17.583613,10.060908
14.007215,11.561695
11.457965,9.537083
6.900939,3.581187
15.324187,11.800691
6.762056,4.530612
21.83512,11.906706
26.372694,17.852394
5.634234,5.6753
20.082231,13.507108
11.929938,10.579886
11.898041,6.833323
25.105992,14.498463
-6.993171,-4.005354
-4.259117,-4.788775
-8.208955,-2.60438
21.193374,13.612345
20.389061,13.171673
23.570695,19.553158
26.490513,16.576881
19.237971,13.64645
9.093062,5.45483
19.325504,11.055487
-4.66044,-1.502853
14.596127,11.202604
-3.116815,-0.04834
25.254909,20.453409
9.96192,8.085947
8.230536,9.909415
-0.252447,1.313113
19.621347,13.740145
6.734331,4.437331
10.448814,9.026608
-8.8088,-4.357602
13.637755,7.634521
14.247004,8.186119
13.769918,11.596166
26.244756,18.275028
17.772228,12.290656
2.978611,4.350586
6.557581,7.39497
17.112792,15.939083
-6.694727,-1.302573
17.18849,12.470486
15.667523,13.980719
-0.999455,1.533199
-2.429928,2.628677
2.369943,0.500097
4.861119,3.359764
11.163809,3.862629
17.4693,10.436562
14.248955,11.445322
11.33676,9.979509
6.784864,3.347148
15.070712,11.866129
6.276132,5.114519
21.242835,11.707992
25.854934,17.816535
6.004661,5.92301
20.215507,13.396702
12.269346,10.100466
11.45622,6.513279
24.370846,14.587339
-7.084185,-3.673263
-4.131523,-4.481059
-7.955378,-2.210327
21.361513,13.561654
20.343416,13.163971
23.919647,18.993926
26.247908,16.572413
18.856231,13.751561
8.573769,5.282697
18.949997,11.191141
-4.510378,-1.973089
14.25994,11.367954
-2.779042,0.08024
25.494524,20.934446
9.236701,8.46826
8.453157,10.303701
-0.855377,1.579671
19.615911,13.854275
7.073528,4.100893
10.422319,8.89646
-9.06362,-3.752615
13.397073,7.1923
14.094735,8.029693
13.64453,11.131729
26.009881,18.583716
17.634515,12.066826
3.057012,4.801844
6.19577,7.255652
16.942406,15.702772
-6.159392,-0.881191
16.976304,12.679508
15.450872,13.122068
-0.638418,1.692203
-3.107042,2.821609
2.732803,0.598006
4.679857,3.183526
11.15998,3.880269
17.393627,10.276535
14.444268,11.452838
11.206925,9.87976
6.574322,3.181329
15.361794,11.856425
5.583064,5.345213
21.11391,11.735753
25.292753,17.550352
5.776476,6.012418
20.669838,13.635843
12.196147,10.518692
11.458954,6.849311
23.6958,14.662905
-7.194359,-3.892595
-3.999002,-4.79658
-7.745456,-2.208913
21.403814,13.083807
20.218576,12.869673
23.914772,18.828684
26.202574,16.336597
18.213042,13.584273
8.554794,4.896989
19.055904,11.206581
-4.26117,-1.627555
14.078058,11.156875
-2.94705,0.330575
25.001617,21.570873
9.16371,8.412975
8.751592,10.447676
-1.370222,1.664858
19.304124,14.060702
6.727288,3.612223
10.603918,8.559007
-9.106925,-3.638565
13.191527,7.430151
13.956633,8.04223
13.701365,10.600322
25.722253,18.233232
16.650319,11.778769
3.229977,4.915781
6.312587,7.016951
16.779924,15.417421
-6.379718,-0.519245
16.978466,13.001251
15.473619,12.935363
-0.727313,1.842312
-3.102329,2.29655
2.483105,0.691789
4.630959,3.542117
10.661289,4.04163
17.411245,10.261921
14.093277,11.287096
11.22415,9.652551
6.155391,3.144725
15.10547,11.351663
5.54633,5.807248
20.500783,11.842728
25.15759,17.416629
5.660582,5.825094
20.036823,13.543871
11.760214,10.703197
11.580036,7.125944
23.799174,14.321842
-7.13124,-4.099832
-3.807477,-4.115348
-7.575067,-1.820983
21.362837,13.221254
20.463513,12.764341
23.32277,18.980666
26.221897,15.874967
17.993114,13.955218
8.460556,4.887517
18.852006,11.383377
-4.29261,-1.386007
13.648749,11.0678
-2.828174,0.318701
25.317989,21.785997
9.112952,8.680976
8.720059,9.890868
-1.515763,1.20398
19.151506,13.71236
6.847524,3.365795
10.450533,8.206581
-9.120858,-3.488325
13.23996,7.276124
13.617299,8.365161
13.702045,10.973257
25.787091,18.115133
16.94622,12.208486
3.218575,4.92347
6.696486,6.8747
16.980774,15.349672
-6.572863,-0.200684
16.527472,12.468796
15.298666,12.809292
-0.382756,1.95437
-3.055958,2.423798
2.330597,0.621183
5.082116,3.695316
10.69713,4.133912
16.63835,10.047384
14.109371,11.864695
11.322621,9.740828
6.21093,3.064517
15.151428,11.133912
5.522375,6.097713
19.991558,11.815405
24.883295,18.049164
5.382124,5.692406
19.642778,13.114258
11.339497,10.647872
11.656052,7.158839
23.671425,13.632939
-7.159941,-4.113564
-3.921834,-4.146054
-7.477472,-1.87083
21.538583,12.971097
19.756619,12.31216
23.27951,19.083471
25.88825,15.616179
17.341255,13.585384
7.870162,4.669076
18.473554,11.194055
-4.152127,-1.301648
13.690443,11.210378
-3.034271,0.082391
25.442965,21.508334
9.4896,8.262014
8.803527,8.871007
-1.632414,1.280456
19.358659,14.078846
7.050256,3.530069
10.6557,8.033595
-9.193178,-3.390032
12.353314,6.918093
14.156852,8.301932
13.164808,10.800217
25.60426,17.760137
17.534344,12.265767
3.328788,5.674622
6.956431,7.339916
16.447644,15.242977
-6.989991,0.097696
16.278031,12.655857
15.528073,12.557557
-0.43804,2.165524
-3.218495,2.029199
2.409898,0.425052
5.393762,3.775065
10.232733,4.02136
16.192313,10.512549
13.806106,11.9948
11.586146,9.591201
6.268668,2.944735
15.682684,11.136982
5.788369,5.783898
19.857017,11.930784
25.083485,17.543857
5.440007,5.866508
19.317769,12.999406
11.483179,10.720691
11.399804,6.848615
23.432646,13.632018
-6.675731,-3.341549
-3.877032,-4.202141
-7.605772,-1.722186
21.267292,13.339567
19.929123,12.471364
22.968309,19.091271
25.603224,15.235452
17.09153,13.145328
7.899438,4.687247
18.25046,11.008928
-4.538586,-1.254854
13.362217,11.218207
-3.23687,-0.072068
25.63223,21.513971
9.686941,8.771462
8.94149,8.547511
-1.723258,1.175777
19.004002,13.989182
6.886734,3.87149
10.305113,7.665941
-8.354513,-3.627887
11.644123,6.27758
14.243677,8.147409
12.726233,10.948424
25.40315,17.961748
17.145113,12.308572
3.002705,5.495542
6.611049,7.524439
16.859265,15.216956
-6.92888,-0.416081
15.963399,12.237803
15.601146,12.931277
-0.389923,2.282059
-2.942437,1.656984
1.904775,0.699718
5.478137,4.091641
10.412366,3.903898
15.619769,10.656659
13.862409,10.857078
12.021135,9.834147
6.253851,3.301029
15.831151,10.761379
5.975403,5.858824
19.529483,11.775661
24.928298,17.410162
4.984003,5.736665
19.06867,12.548421
11.506074,11.218929
11.555435,6.743695
23.286784,13.590624
-6.370996,-3.563713
-4.121746,-4.425093
-7.530518,-1.547293
21.13786,13.422316
20.339162,12.662796
22.757371,19.292964
25.28819,15.089829
16.997349,12.949502
7.610051,4.905429
18.196142,10.775049
-4.56481,-0.951292
12.77571,11.274713
-3.185427,0.303451
25.369342,21.570452
9.176806,8.435772
8.889401,8.268185
-1.237524,1.418964
19.038274,14.465103
7.047724,3.498992
9.873831,7.650518
-8.106019,-3.474974
11.631839,5.826524
14.319689,8.259312
12.784117,10.872178
24.841295,17.248959
17.032373,12.716073
2.800501,5.242243
6.583221,7.133262
16.501791,15.253452
-6.451008,-0.210202
15.624453,12.390322
15.253667,12.754028
-0.323663,2.301464
-3.187456,1.473761
1.807872,0.357184
5.234579,4.410697
10.774821,3.883329
15.758481,10.557086
13.772273,10.231333
11.849934,9.742539
6.515065,3.071921
15.858239,10.66316
6.111084,5.788406
19.401346,11.590548
24.275569,17.578193
4.95167,5.859605
18.798201,12.81116
11.638294,10.784875
11.793127,6.541887
22.945093,13.507704
-6.141421,-3.610032
-3.544942,-4.369756
-7.619283,-1.834203
21.489465,13.145679
19.965746,12.125329
22.616635,18.917422
25.116607,15.206488
16.901106,12.821695
7.346574,5.340888
17.915971,10.555207
-4.678189,-0.867531
12.805567,10.872405
-3.022226,1.093176
25.842878,21.381376
9.537914,8.646753
8.709945,8.360397
-1.091979,1.28013
19.209618,14.002356
7.039565,3.556524
9.81328,7.467791
-7.982368,-3.449533
11.827164,6.00768
13.997458,8.25485
12.625507,10.93231
24.812441,17.190623
17.022427,12.228481
2.887916,5.643241
6.46333,7.454998
16.687088,14.84038
-5.739985,-0.021096
15.653605,12.137882
15.11281,12.474064
-0.06132,2.322461
-3.275145,2.007532
1.617945,0.701119
5.242104,4.5903
9.981308,3.560445
15.336083,11.248376
13.599026,10.440144
11.402399,9.025131
6.204394,3.20324
15.642051,10.475089
5.62758,5.900215
19.164611,11.65151
23.961088,17.208657
4.959404,6.379559
19.016878,12.80401
11.633002,11.008612
11.742833,6.919214
22.824882,13.224014
-5.983319,-3.801785
-3.767537,-3.968133
-7.547692,-1.37541
21.441753,12.680569
19.445846,12.646794
22.720333,18.733942
25.261832,15.321488
16.62008,12.91971
7.257433,5.057656
17.555273,10.259677
-4.395979,-1.420319
12.434443,10.491364
-3.019875,0.697644
25.42196,21.257033
9.514964,9.011802
8.161208,8.324674
-0.658507,1.408819
18.813238,14.152239
7.039929,3.764718
9.711986,7.335931
-8.094634,-3.801844
11.514227,5.875243
14.193106,8.246014
12.410485,10.631457
24.726303,17.193945
16.691284,12.083995
2.718618,5.817407
6.587512,7.20275
16.858686,14.492568
-5.701466,0.532699
15.154721,12.086948
15.605647,12.571665
-0.266582,2.027593
-3.65149,1.923459
2.394958,0.93372
5.12346,5.045654
9.518004,3.363251
15.053015,10.96474
13.633766,10.388454
11.404205,8.551672
5.948526,3.209452
16.079911,10.410968
5.471805,6.101962
18.705073,12.004674
24.081063,17.27184
5.343409,6.582178
18.664566,12.754339
11.173423,10.854899
11.984338,6.327098
22.085947,12.899935
-6.246266,-3.666022
-3.4155,-4.368751
-7.459541,-1.252387
21.229116,12.50112
19.427813,12.288437
22.529174,18.484284
24.718786,15.446214
16.89202,13.109609
7.621198,4.498008
17.510355,10.172876
-4.304975,-1.103223
13.048138,10.371345
-3.03312,0.76476
25.177551,20.690433
9.582713,8.839935
8.559708,8.825005
-0.151755,1.211126
18.623963,13.660412
7.112008,3.818118
9.275064,7.544204
-8.076026,-3.384177
11.217597,5.718526
13.826168,8.2833
12.834417,10.741865
24.333887,17.280162
16.4408,11.867243
2.843162,6.305045
6.948988,6.986064
16.89916,14.618137
-4.816101,0.563446
15.048895,11.85862
15.592319,12.323255
-0.143317,1.882997
-3.165431,1.81999
2.563003,0.673338
5.088883,5.2466
9.206994,3.173746
15.040152,10.737699
13.966651,10.48481
11.232592,8.491032
6.093347,2.813843
16.059018,10.095861
5.717166,6.036076
18.359027,11.780559
24.600134,17.386646
4.971297,6.348384
18.445643,12.410802
11.392995,10.514592
12.012036,6.433477
22.183752,12.973942
-6.296149,-4.076898
-3.367257,-4.111425
-7.352612,-0.951958
21.547441,11.950721
19.507391,12.028642
22.613684,18.784867
24.365219,15.649961
17.073023,13.049467
7.664565,4.646872
17.807547,10.739636
-3.646347,-0.90743
12.892793,9.974352
-3.083745,1.193931
24.760675,20.308804
9.503234,9.094983
8.419886,8.982712
-0.005222,1.499349
18.469169,14.033371
6.990096,3.404753
9.546906,7.503002
-8.238254,-2.752823
11.291026,5.99442
13.635737,8.307194
12.978509,10.398851
24.573331,17.20906
16.258359,11.547017
2.988376,5.870334
6.984427,7.135998
16.569639,14.557171
-4.665131,0.37697
15.048964,11.915714
15.623602,12.117021
-0.157907,2.422578
-3.070477,1.837554
2.251941,1.164509
4.984767,5.009918
9.332574,3.36596
15.214467,11.222314
13.770327,10.51755
11.211097,8.790125
6.150107,2.330172
16.025405,10.257704
5.867323,6.036249
17.72333,11.945126
24.423239,17.534326
5.040538,5.685871
18.045291,12.221245
11.82318,10.275408
12.000484,6.465507
22.492465,12.347585
-6.43061,-4.316375
-3.559735,-3.746582
-7.185365,-0.8515
20.925523,11.578956
19.449053,11.897215
22.495578,18.987515
24.49771,15.030543
17.175206,12.921632
7.521937,4.583504
17.384441,10.74598
-3.080294,-0.712977
12.598629,10.48454
-3.318477,1.385379
24.283516,20.01217
9.788401,9.424139
8.241712,8.701784
-0.181261,1.654316
18.39714,14.412048
6.913841,3.728985
9.313424,7.716371
-7.910735,-3.332674
11.546349,5.957011
13.848508,8.110188
13.133688,10.736504
24.527126,17.350415
15.652275,11.56806
3.486941,6.092447
7.055136,6.930743
16.649185,14.660961
-4.263061,0.44276
15.379344,11.372422
15.656221,12.157277
0.010628,2.648107
-3.176484,2.208307
2.284298,1.348583
4.738318,5.300446
9.08879,2.879441
14.871747,11.062882
13.652505,10.430622
11.462401,8.663484
7.055944,2.326624
15.988612,10.047392
5.470872,6.240162
17.982912,11.601354
24.175223,17.466442
4.8495,5.701296
17.99761,12.202869
11.408419,9.958045
12.006608,6.857268
22.321788,12.221333
-6.307352,-4.654422
-3.378594,-3.442681
-7.064759,-0.803902
20.798078,11.496375
19.411219,11.812302
22.470304,18.985589
24.038141,14.931932
16.661365,12.632603
7.483215,4.177277
16.868071,10.785895
-2.987969,-1.103835
12.806563,10.762257
-3.074187,1.14002
23.820907,19.642326
9.500327,9.103975
8.309582,8.277578
-0.254108,1.459051
18.19455,14.252065
7.070271,3.067612
8.992623,6.987953
-7.919419,-3.470176
11.261059,6.204084
13.473951,7.708972
12.818772,10.666861
24.560642,17.660889
15.578834,11.131518
3.245706,5.956838
6.971367,6.700191
16.079429,14.838276
-4.397878,0.614488
15.913738,11.497843
15.541737,12.818534
0.263245,3.138013
-3.127535,2.202883
2.407343,1.320575
4.931956,4.879713
8.735983,2.402202
14.780894,10.998238
14.036479,10.010452
11.17913,8.813606
6.875365,2.12026
15.808598,9.837224
5.544625,5.78165
18.026701,12.155721
24.381963,17.582042
4.994942,5.490537
17.871833,12.186727
11.718727,10.298843
12.151722,6.574015
21.746274,12.711793
-5.484216,-4.872266
-2.798131,-3.423818
-7.013196,-1.23216
20.776068,10.709658
19.673934,12.047356
22.275613,18.894267
24.090983,14.348987
16.883455,12.095661
7.169652,4.514742
16.595703,10.694407
-2.655692,-0.639959
12.874805,10.898205
-2.740504,1.152838
23.626448,19.530146
9.379552,8.909681
7.705159,8.278606
-0.541327,1.470831
18.098639,14.417055
7.29112,3.036473
9.112827,7.209195
-7.849225,-3.134121
11.130646,6.246273
13.466323,7.30747
12.776464,10.573508
24.803772,17.005584
15.533317,10.732313
2.832666,6.159751
6.587652,6.828945
16.425912,14.755705
-4.657973,0.563577
16.043859,11.230473
15.376781,12.605614
0.253549,3.432109
-3.098807,2.363701
2.781442,0.955273
4.876852,4.938115
8.695361,2.464164
14.257821,11.424391
14.021155,9.46151
11.28115,8.555888
6.928838,2.425219
16.122439,9.476383
5.556031,6.463833
18.004904,11.756005
24.697,17.486034
4.547534,5.647994
17.633428,12.38142
12.074667,10.461333
12.362609,6.427562
21.803134,12.911415
-5.156845,-5.008189
-2.639,-3.508345
-6.442501,-1.04862
20.754197,11.098053
19.621403,11.923005
22.178135,18.521943
23.988228,14.620634
16.450835,11.67166
7.374121,5.049406
16.461819,10.36307
-2.066218,-0.408129
12.787615,11.11677
-2.554759,1.411384
23.543061,19.475095
9.162625,8.891534
7.969115,7.774166
0.054603,1.274716
17.985672,14.548092
7.185366,3.244266
8.976208,6.891251
-8.288871,-2.966454
11.02844,6.308686
13.46852,7.793768
13.016412,10.406473
24.916568,16.755883
15.325671,10.418167
2.77074,5.86166
6.89892,6.922005
16.281017,14.47142
-4.725057,0.910634
16.354195,10.997682
15.590193,12.985324
0.298363,3.565708
-3.203007,2.460168
2.219073,0.656739
5.048107,5.033636
8.405934,2.498349
13.614401,11.553543
14.403789,9.277016
11.416076,8.106752
6.584027,2.526036
15.679569,9.479588
5.802842,6.522091
17.643532,11.990246
24.907707,17.111165
4.729245,4.955064
17.683489,12.457292
12.132782,10.533187
12.356776,6.278001
21.917871,12.895008
-5.203638,-5.227602
-2.550794,-4.045744
-6.130474,-1.487126
20.785978,11.059675
19.155101,12.264707
21.891123,18.297284
23.903628,14.775759
16.238025,11.444725
7.866719,5.032993
16.253207,10.548511
-2.054406,-0.324803
12.945104,10.909639
-2.396648,1.191374
23.34724,19.32826
8.909699,9.200482
8.031515,7.297735
0.395605,1.553698
18.01621,14.550737
6.942588,2.979078
9.444574,6.870252
-8.596182,-2.959243
10.52153,6.024236
13.675531,7.614862
13.01508,9.998947
24.592659,16.060327
14.922852,10.416861
3.459197,6.156028
6.916962,7.377563
16.34161,14.071992
-4.552586,1.564461
16.385488,11.388516
15.65822,13.329978
0.548814,3.350808
-3.24325,2.318937
2.157962,0.133227
4.545117,5.088539
8.152415,2.405487
13.621176,11.545862
14.627422,9.000618
11.535759,8.275211
6.472533,2.645637
15.226296,9.112133
4.994425,6.496213
17.871084,12.014417
24.572403,17.590445
4.602031,4.983087
17.616215,12.123934
11.667839,10.395972
12.194751,6.258382
22.3616,12.790924
-4.973068,-5.674313
-2.384426,-4.066394
-6.494933,-1.633432
21.302647,10.934184
18.626907,12.816689
22.305875,17.946672
23.136188,15.10973
16.550458,11.726284
8.310021,5.230028
15.921834,10.503363
-1.873875,-0.091707
13.037214,10.730716
-2.570188,1.065231
22.776658,18.993464
8.496862,9.244692
8.162533,7.218111
0.409244,1.513136
17.745293,14.881463
7.205549,2.792405
9.554357,7.067013
-8.701434,-3.043859
10.128951,5.556109
13.754588,7.181525
12.793379,9.815563
24.458704,16.150294
15.295543,10.557176
3.616993,6.076954
6.652139,7.536355
16.293868,14.018721
-4.748317,1.517486
16.755344,11.582239
15.407656,13.603765
0.645587,3.657796
-3.086006,2.2526
2.227519,0.337498
3.983508,4.473144
7.708708,2.483329
13.419049,11.595753
14.639739,9.01129
11.441747,8.183866
6.184008,3.041831
