"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","LTINT","TOT","PC_PA","Q","1986-Q4",8.9115,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q1",8.356667,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q2",9.251,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q3",10.13033,
"CAN","LTINT","TOT","PC_PA","Q","1987-Q4",10.14483,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q1",9.445666,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q2",9.785666,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q3",10.09733,
"CAN","LTINT","TOT","PC_PA","Q","1988-Q4",9.995,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q1",10.30965,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q2",9.890555,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q3",9.408571,
"CAN","LTINT","TOT","PC_PA","Q","1989-Q4",9.523956,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q1",10.27815,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q2",11.13756,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q3",10.77969,
"CAN","LTINT","TOT","PC_PA","Q","1990-Q4",10.67509,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q1",9.77843,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q2",9.662317,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q3",9.707299,
"CAN","LTINT","TOT","PC_PA","Q","1991-Q4",8.651028,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q1",8.440023,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q2",8.538109,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q3",7.538697,
"CAN","LTINT","TOT","PC_PA","Q","1992-Q4",7.789358,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q1",7.692155,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q2",7.503572,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q3",7.015897,
"CAN","LTINT","TOT","PC_PA","Q","1993-Q4",6.765783,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q1",6.86132,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q2",8.491309,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q3",9.001423,
"CAN","LTINT","TOT","PC_PA","Q","1994-Q4",9.092511,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q1",8.964399,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q2",8.111826,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q3",8.08953,
"CAN","LTINT","TOT","PC_PA","Q","1995-Q4",7.481412,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q1",7.318067,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q2",7.759068,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q3",7.452011,
"CAN","LTINT","TOT","PC_PA","Q","1996-Q4",6.390515,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q1",6.491909,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q2",6.543102,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q3",5.944624,
"CAN","LTINT","TOT","PC_PA","Q","1997-Q4",5.592654,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q1",5.407249,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q2",5.339339,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q3",5.386465,
"CAN","LTINT","TOT","PC_PA","Q","1998-Q4",4.983159,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q1",5.096978,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q2",5.323311,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q3",5.656032,
"CAN","LTINT","TOT","PC_PA","Q","1999-Q4",6.088087,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q1",6.286111,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q2",6.011555,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q3",5.786455,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q4",5.617527,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q1",5.383333,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q2",5.72032,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q3",5.544672,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q4",5.272764,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q1",5.443879,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q2",5.559515,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q3",5.09881,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q4",5.061424,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q1",4.99032,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q2",4.670635,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q3",4.780775,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q4",4.800448,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q1",4.432708,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q2",4.772861,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q3",4.661111,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q4",4.451746,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q1",4.27456,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q2",4.031934,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q3",3.896175,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q4",4.065048,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q1",4.132871,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q2",4.4189,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q3",4.2551,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q4",4.024169,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q1",4.095076,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q2",4.359028,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q3",4.458317,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q4",4.166648,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q1",3.728394,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q2",3.670022,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q3",3.627636,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q4",3.395158,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q1",2.886272,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q2",3.205126,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q3",3.419768,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q4",3.411309,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q1",3.466373,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q2",3.471076,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q3",3.005397,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q4",2.997714,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q1",3.312297,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q2",3.155877,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q3",2.527177,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q4",2.136794,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q1",2.035939,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q2",1.911464,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q3",1.773634,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q4",1.772603,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q1",1.916919,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q2",1.964985,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q3",2.582537,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q4",2.583394,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q1",2.469459,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q2",2.352857,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q3",2.145833,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q4",1.955172,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q1",1.442184,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q2",1.644984,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q3",1.480825,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q4",1.518786,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q1",1.216894,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q2",1.284791,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q3",1.059973,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q4",1.445373,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q1",1.712945,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q2",1.513022,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q3",1.947045,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q4",1.961596,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q1",2.236988,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q2",2.27785,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q3",2.27876,
"CAN","LTINT","TOT","PC_PA","Q","2018-Q4",2.31805,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q1",1.857795,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q2",1.61711,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q3",1.362776,
"CAN","LTINT","TOT","PC_PA","Q","2019-Q4",1.517848,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q1",1.202034,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q2",0.5898355,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q3",0.5464625,
"CAN","LTINT","TOT","PC_PA","Q","2020-Q4",0.6741032,
"CZE","LTINT","TOT","PC_PA","M","2000-04",6.34,
"CZE","LTINT","TOT","PC_PA","M","2000-05",6.33,
"CZE","LTINT","TOT","PC_PA","M","2000-06",6.55,
"CZE","LTINT","TOT","PC_PA","M","2000-07",6.87,
"CZE","LTINT","TOT","PC_PA","M","2000-08",6.99,
"CZE","LTINT","TOT","PC_PA","M","2000-09",7,
"CZE","LTINT","TOT","PC_PA","M","2000-10",7.36,
"CZE","LTINT","TOT","PC_PA","M","2000-11",7.59,
"CZE","LTINT","TOT","PC_PA","M","2000-12",7.38,
"CZE","LTINT","TOT","PC_PA","M","2001-01",6.82,
"CZE","LTINT","TOT","PC_PA","M","2001-02",6.5,
"CZE","LTINT","TOT","PC_PA","M","2001-03",6.24,
"CZE","LTINT","TOT","PC_PA","M","2001-04",6.25,
"CZE","LTINT","TOT","PC_PA","M","2001-05",6.49,
"CZE","LTINT","TOT","PC_PA","M","2001-06",6.72,
"CZE","LTINT","TOT","PC_PA","M","2001-07",6.85,
"CZE","LTINT","TOT","PC_PA","M","2001-08",6.76,
"CZE","LTINT","TOT","PC_PA","M","2001-09",6.47,
"CZE","LTINT","TOT","PC_PA","M","2001-10",5.84,
"CZE","LTINT","TOT","PC_PA","M","2001-11",5.4,
"CZE","LTINT","TOT","PC_PA","M","2001-12",5.43,
"CZE","LTINT","TOT","PC_PA","M","2002-01",5.32,
"CZE","LTINT","TOT","PC_PA","M","2002-02",5.31,
"CZE","LTINT","TOT","PC_PA","M","2002-03",5.55,
"CZE","LTINT","TOT","PC_PA","M","2002-04",5.42,
"CZE","LTINT","TOT","PC_PA","M","2002-05",5.3,
"CZE","LTINT","TOT","PC_PA","M","2002-06",5.13,
"CZE","LTINT","TOT","PC_PA","M","2002-07",4.79,
"CZE","LTINT","TOT","PC_PA","M","2002-08",4.57,
"CZE","LTINT","TOT","PC_PA","M","2002-09",4.48,
"CZE","LTINT","TOT","PC_PA","M","2002-10",4.29,
"CZE","LTINT","TOT","PC_PA","M","2002-11",4.21,
"CZE","LTINT","TOT","PC_PA","M","2002-12",4.15,
"CZE","LTINT","TOT","PC_PA","M","2003-01",4.1,
"CZE","LTINT","TOT","PC_PA","M","2003-02",3.81,
"CZE","LTINT","TOT","PC_PA","M","2003-03",3.75,
"CZE","LTINT","TOT","PC_PA","M","2003-04",3.92,
"CZE","LTINT","TOT","PC_PA","M","2003-05",3.73,
"CZE","LTINT","TOT","PC_PA","M","2003-06",3.49,
"CZE","LTINT","TOT","PC_PA","M","2003-07",4.06,
"CZE","LTINT","TOT","PC_PA","M","2003-08",4.23,
"CZE","LTINT","TOT","PC_PA","M","2003-09",4.26,
"CZE","LTINT","TOT","PC_PA","M","2003-10",4.47,
"CZE","LTINT","TOT","PC_PA","M","2003-11",4.75,
"CZE","LTINT","TOT","PC_PA","M","2003-12",4.82,
"CZE","LTINT","TOT","PC_PA","M","2004-01",4.68,
"CZE","LTINT","TOT","PC_PA","M","2004-02",4.85,
"CZE","LTINT","TOT","PC_PA","M","2004-03",4.59,
"CZE","LTINT","TOT","PC_PA","M","2004-04",4.68,
"CZE","LTINT","TOT","PC_PA","M","2004-05",4.95,
"CZE","LTINT","TOT","PC_PA","M","2004-06",5.09,
"CZE","LTINT","TOT","PC_PA","M","2004-07",5.17,
"CZE","LTINT","TOT","PC_PA","M","2004-08",5.09,
"CZE","LTINT","TOT","PC_PA","M","2004-09",5.09,
"CZE","LTINT","TOT","PC_PA","M","2004-10",4.89,
"CZE","LTINT","TOT","PC_PA","M","2004-11",4.63,
"CZE","LTINT","TOT","PC_PA","M","2004-12",4.14,
"CZE","LTINT","TOT","PC_PA","M","2005-01",3.91,
"CZE","LTINT","TOT","PC_PA","M","2005-02",3.62,
"CZE","LTINT","TOT","PC_PA","M","2005-03",3.69,
"CZE","LTINT","TOT","PC_PA","M","2005-04",3.7,
"CZE","LTINT","TOT","PC_PA","M","2005-05",3.49,
"CZE","LTINT","TOT","PC_PA","M","2005-06",3.31,
"CZE","LTINT","TOT","PC_PA","M","2005-07",3.34,
"CZE","LTINT","TOT","PC_PA","M","2005-08",3.36,
"CZE","LTINT","TOT","PC_PA","M","2005-09",3.25,
"CZE","LTINT","TOT","PC_PA","M","2005-10",3.45,
"CZE","LTINT","TOT","PC_PA","M","2005-11",3.78,
"CZE","LTINT","TOT","PC_PA","M","2005-12",3.61,
"CZE","LTINT","TOT","PC_PA","M","2006-01",3.39,
"CZE","LTINT","TOT","PC_PA","M","2006-02",3.43,
"CZE","LTINT","TOT","PC_PA","M","2006-03",3.58,
"CZE","LTINT","TOT","PC_PA","M","2006-04",3.85,
"CZE","LTINT","TOT","PC_PA","M","2006-05",3.93,
"CZE","LTINT","TOT","PC_PA","M","2006-06",4.04,
"CZE","LTINT","TOT","PC_PA","M","2006-07",4.03,
"CZE","LTINT","TOT","PC_PA","M","2006-08",3.87,
"CZE","LTINT","TOT","PC_PA","M","2006-09",3.92,
"CZE","LTINT","TOT","PC_PA","M","2006-10",3.92,
"CZE","LTINT","TOT","PC_PA","M","2006-11",3.87,
"CZE","LTINT","TOT","PC_PA","M","2006-12",3.77,
"CZE","LTINT","TOT","PC_PA","M","2007-01",3.94,
"CZE","LTINT","TOT","PC_PA","M","2007-02",3.89,
"CZE","LTINT","TOT","PC_PA","M","2007-03",3.87,
"CZE","LTINT","TOT","PC_PA","M","2007-04",4.01,
"CZE","LTINT","TOT","PC_PA","M","2007-05",4.13,
"CZE","LTINT","TOT","PC_PA","M","2007-06",4.47,
"CZE","LTINT","TOT","PC_PA","M","2007-07",4.54,
"CZE","LTINT","TOT","PC_PA","M","2007-08",4.45,
"CZE","LTINT","TOT","PC_PA","M","2007-09",4.57,
"CZE","LTINT","TOT","PC_PA","M","2007-10",4.53,
"CZE","LTINT","TOT","PC_PA","M","2007-11",4.55,
"CZE","LTINT","TOT","PC_PA","M","2007-12",4.68,
"CZE","LTINT","TOT","PC_PA","M","2008-01",4.56,
"CZE","LTINT","TOT","PC_PA","M","2008-02",4.53,
"CZE","LTINT","TOT","PC_PA","M","2008-03",4.68,
"CZE","LTINT","TOT","PC_PA","M","2008-04",4.72,
"CZE","LTINT","TOT","PC_PA","M","2008-05",4.84,
"CZE","LTINT","TOT","PC_PA","M","2008-06",5.13,
"CZE","LTINT","TOT","PC_PA","M","2008-07",4.9,
"CZE","LTINT","TOT","PC_PA","M","2008-08",4.47,
"CZE","LTINT","TOT","PC_PA","M","2008-09",4.42,
"CZE","LTINT","TOT","PC_PA","M","2008-10",4.53,
"CZE","LTINT","TOT","PC_PA","M","2008-11",4.52,
"CZE","LTINT","TOT","PC_PA","M","2008-12",4.3,
"CZE","LTINT","TOT","PC_PA","M","2009-01",4.21,
"CZE","LTINT","TOT","PC_PA","M","2009-02",4.74,
"CZE","LTINT","TOT","PC_PA","M","2009-03",5.16,
"CZE","LTINT","TOT","PC_PA","M","2009-04",5.25,
"CZE","LTINT","TOT","PC_PA","M","2009-05",5.06,
"CZE","LTINT","TOT","PC_PA","M","2009-06",5.45,
"CZE","LTINT","TOT","PC_PA","M","2009-07",5.41,
"CZE","LTINT","TOT","PC_PA","M","2009-08",5.09,
"CZE","LTINT","TOT","PC_PA","M","2009-09",5.01,
"CZE","LTINT","TOT","PC_PA","M","2009-10",4.5,
"CZE","LTINT","TOT","PC_PA","M","2009-11",4.19,
"CZE","LTINT","TOT","PC_PA","M","2009-12",3.98,
"CZE","LTINT","TOT","PC_PA","M","2010-01",4.28,
"CZE","LTINT","TOT","PC_PA","M","2010-02",4.33,
"CZE","LTINT","TOT","PC_PA","M","2010-03",4.02,
"CZE","LTINT","TOT","PC_PA","M","2010-04",3.84,
"CZE","LTINT","TOT","PC_PA","M","2010-05",4.1,
"CZE","LTINT","TOT","PC_PA","M","2010-06",4.26,
"CZE","LTINT","TOT","PC_PA","M","2010-07",3.97,
"CZE","LTINT","TOT","PC_PA","M","2010-08",3.56,
"CZE","LTINT","TOT","PC_PA","M","2010-09",3.34,
"CZE","LTINT","TOT","PC_PA","M","2010-10",3.43,
"CZE","LTINT","TOT","PC_PA","M","2010-11",3.59,
"CZE","LTINT","TOT","PC_PA","M","2010-12",3.89,
"CZE","LTINT","TOT","PC_PA","M","2011-01",3.98,
"CZE","LTINT","TOT","PC_PA","M","2011-02",4.05,
"CZE","LTINT","TOT","PC_PA","M","2011-03",4.05,
"CZE","LTINT","TOT","PC_PA","M","2011-04",4.05,
"CZE","LTINT","TOT","PC_PA","M","2011-05",3.89,
"CZE","LTINT","TOT","PC_PA","M","2011-06",3.77,
"CZE","LTINT","TOT","PC_PA","M","2011-07",3.79,
"CZE","LTINT","TOT","PC_PA","M","2011-08",3.4,
"CZE","LTINT","TOT","PC_PA","M","2011-09",3,
"CZE","LTINT","TOT","PC_PA","M","2011-10",3.14,
"CZE","LTINT","TOT","PC_PA","M","2011-11",3.67,
"CZE","LTINT","TOT","PC_PA","M","2011-12",3.7,
"CZE","LTINT","TOT","PC_PA","M","2012-01",3.39,
"CZE","LTINT","TOT","PC_PA","M","2012-02",3.12,
"CZE","LTINT","TOT","PC_PA","M","2012-03",3.51,
"CZE","LTINT","TOT","PC_PA","M","2012-04",3.51,
"CZE","LTINT","TOT","PC_PA","M","2012-05",3.31,
"CZE","LTINT","TOT","PC_PA","M","2012-06",3.11,
"CZE","LTINT","TOT","PC_PA","M","2012-07",2.6,
"CZE","LTINT","TOT","PC_PA","M","2012-08",2.38,
"CZE","LTINT","TOT","PC_PA","M","2012-09",2.37,
"CZE","LTINT","TOT","PC_PA","M","2012-10",2.24,
"CZE","LTINT","TOT","PC_PA","M","2012-11",1.92,
"CZE","LTINT","TOT","PC_PA","M","2012-12",1.92,
"CZE","LTINT","TOT","PC_PA","M","2013-01",1.96,
"CZE","LTINT","TOT","PC_PA","M","2013-02",2.01,
"CZE","LTINT","TOT","PC_PA","M","2013-03",1.98,
"CZE","LTINT","TOT","PC_PA","M","2013-04",1.82,
"CZE","LTINT","TOT","PC_PA","M","2013-05",1.67,
"CZE","LTINT","TOT","PC_PA","M","2013-06",2.14,
"CZE","LTINT","TOT","PC_PA","M","2013-07",2.23,
"CZE","LTINT","TOT","PC_PA","M","2013-08",2.4,
"CZE","LTINT","TOT","PC_PA","M","2013-09",2.42,
"CZE","LTINT","TOT","PC_PA","M","2013-10",2.33,
"CZE","LTINT","TOT","PC_PA","M","2013-11",2.18,
"CZE","LTINT","TOT","PC_PA","M","2013-12",2.2,
"CZE","LTINT","TOT","PC_PA","M","2014-01",2.43,
"CZE","LTINT","TOT","PC_PA","M","2014-02",2.28,
"CZE","LTINT","TOT","PC_PA","M","2014-03",2.2,
"CZE","LTINT","TOT","PC_PA","M","2014-04",2,
"CZE","LTINT","TOT","PC_PA","M","2014-05",1.73,
"CZE","LTINT","TOT","PC_PA","M","2014-06",1.55,
"CZE","LTINT","TOT","PC_PA","M","2014-07",1.49,
"CZE","LTINT","TOT","PC_PA","M","2014-08",1.38,
"CZE","LTINT","TOT","PC_PA","M","2014-09",1.21,
"CZE","LTINT","TOT","PC_PA","M","2014-10",1.1,
"CZE","LTINT","TOT","PC_PA","M","2014-11",0.87,
"CZE","LTINT","TOT","PC_PA","M","2014-12",0.67,
"CZE","LTINT","TOT","PC_PA","M","2015-01",0.35,
"CZE","LTINT","TOT","PC_PA","M","2015-02",0.4,
"CZE","LTINT","TOT","PC_PA","M","2015-03",0.35,
"CZE","LTINT","TOT","PC_PA","M","2015-04",0.26,
"CZE","LTINT","TOT","PC_PA","M","2015-05",0.6,
"CZE","LTINT","TOT","PC_PA","M","2015-06",1.01,
"CZE","LTINT","TOT","PC_PA","M","2015-07",0.97,
"CZE","LTINT","TOT","PC_PA","M","2015-08",0.74,
"CZE","LTINT","TOT","PC_PA","M","2015-09",0.68,
"CZE","LTINT","TOT","PC_PA","M","2015-10",0.56,
"CZE","LTINT","TOT","PC_PA","M","2015-11",0.49,
"CZE","LTINT","TOT","PC_PA","M","2015-12",0.49,
"CZE","LTINT","TOT","PC_PA","M","2016-01",0.62,
"CZE","LTINT","TOT","PC_PA","M","2016-02",0.46,
"CZE","LTINT","TOT","PC_PA","M","2016-03",0.35,
"CZE","LTINT","TOT","PC_PA","M","2016-04",0.43,
"CZE","LTINT","TOT","PC_PA","M","2016-05",0.46,
"CZE","LTINT","TOT","PC_PA","M","2016-06",0.45,
"CZE","LTINT","TOT","PC_PA","M","2016-07",0.37,
"CZE","LTINT","TOT","PC_PA","M","2016-08",0.29,
"CZE","LTINT","TOT","PC_PA","M","2016-09",0.25,
"CZE","LTINT","TOT","PC_PA","M","2016-10",0.37,
"CZE","LTINT","TOT","PC_PA","M","2016-11",0.55,
"CZE","LTINT","TOT","PC_PA","M","2016-12",0.53,
"CZE","LTINT","TOT","PC_PA","M","2017-01",0.47,
"CZE","LTINT","TOT","PC_PA","M","2017-02",0.63,
"CZE","LTINT","TOT","PC_PA","M","2017-03",0.87,
"CZE","LTINT","TOT","PC_PA","M","2017-04",0.96,
"CZE","LTINT","TOT","PC_PA","M","2017-05",0.74,
"CZE","LTINT","TOT","PC_PA","M","2017-06",0.77,
"CZE","LTINT","TOT","PC_PA","M","2017-07",0.9,
"CZE","LTINT","TOT","PC_PA","M","2017-08",0.83,
"CZE","LTINT","TOT","PC_PA","M","2017-09",0.97,
"CZE","LTINT","TOT","PC_PA","M","2017-10",1.45,
"CZE","LTINT","TOT","PC_PA","M","2017-11",1.68,
"CZE","LTINT","TOT","PC_PA","M","2017-12",1.5,
"CZE","LTINT","TOT","PC_PA","M","2018-01",1.77,
"CZE","LTINT","TOT","PC_PA","M","2018-02",1.82,
"CZE","LTINT","TOT","PC_PA","M","2018-03",1.81,
"CZE","LTINT","TOT","PC_PA","M","2018-04",1.74,
"CZE","LTINT","TOT","PC_PA","M","2018-05",1.89,
"CZE","LTINT","TOT","PC_PA","M","2018-06",2.14,
"CZE","LTINT","TOT","PC_PA","M","2018-07",2.11,
"CZE","LTINT","TOT","PC_PA","M","2018-08",2.14,
"CZE","LTINT","TOT","PC_PA","M","2018-09",2.14,
"CZE","LTINT","TOT","PC_PA","M","2018-10",2.14,
"CZE","LTINT","TOT","PC_PA","M","2018-11",2.07,
"CZE","LTINT","TOT","PC_PA","M","2018-12",2.01,
"CZE","LTINT","TOT","PC_PA","M","2019-01",1.85,
"CZE","LTINT","TOT","PC_PA","M","2019-02",1.76,
"CZE","LTINT","TOT","PC_PA","M","2019-03",1.82,
"CZE","LTINT","TOT","PC_PA","M","2019-04",1.82,
"CZE","LTINT","TOT","PC_PA","M","2019-05",1.86,
"CZE","LTINT","TOT","PC_PA","M","2019-06",1.58,
"CZE","LTINT","TOT","PC_PA","M","2019-07",1.36,
"CZE","LTINT","TOT","PC_PA","M","2019-08",0.99,
"CZE","LTINT","TOT","PC_PA","M","2019-09",1.24,
"CZE","LTINT","TOT","PC_PA","M","2019-10",1.32,
"CZE","LTINT","TOT","PC_PA","M","2019-11",1.47,
"CZE","LTINT","TOT","PC_PA","M","2019-12",1.51,
"CZE","LTINT","TOT","PC_PA","M","2020-01",1.62,
"CZE","LTINT","TOT","PC_PA","M","2020-02",1.47,
"CZE","LTINT","TOT","PC_PA","M","2020-03",1.28,
"CZE","LTINT","TOT","PC_PA","M","2020-04",1.28,
"CZE","LTINT","TOT","PC_PA","M","2020-05",0.92,
"CZE","LTINT","TOT","PC_PA","M","2020-06",0.86,
"CZE","LTINT","TOT","PC_PA","M","2020-07",0.86,
"CZE","LTINT","TOT","PC_PA","M","2020-08",0.95,
"CZE","LTINT","TOT","PC_PA","M","2020-09",0.98,
"CZE","LTINT","TOT","PC_PA","M","2020-10",0.94,
"CZE","LTINT","TOT","PC_PA","M","2020-11",1.12,
"CZE","LTINT","TOT","PC_PA","M","2020-12",1.26,
"CZE","LTINT","TOT","PC_PA","M","2021-01",1.28,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q1",4.25,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q2",4.156667,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q3",3.84,
"ISR","LTINT","TOT","PC_PA","Q","1997-Q4",4.013333,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q1",4.77,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q2",5.04,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q3",4.88,
"ISR","LTINT","TOT","PC_PA","Q","1998-Q4",5.01,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q1",5.21,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q2",5.093333,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q3",5.216667,
"ISR","LTINT","TOT","PC_PA","Q","1999-Q4",5.276667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q1",5.286667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q2",5.23,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q3",5.676667,
"ISR","LTINT","TOT","PC_PA","Q","2000-Q4",5.71,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q1",5.396667,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q2",5.98625,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q3",7.328428,
"ISR","LTINT","TOT","PC_PA","Q","2001-Q4",6.994576,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q1",6.745858,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q2",9.1741,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q3",9.699543,
"ISR","LTINT","TOT","PC_PA","Q","2002-Q4",11.31285,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q1",11.26727,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q2",8.620103,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q3",8.283787,
"ISR","LTINT","TOT","PC_PA","Q","2003-Q4",7.365976,
